14:25:51.616 [main] INFO  c.f.MyBatchApp.MyBatchAppApplication - Starting MyBatchAppApplication using Java 17.0.4.1 with PID 23772 (C:\Users\pratk\Downloads\MyBatchApp\target\classes started by pratk in C:\Users\pratk\Downloads\MyBatchApp)
20:15:57.721 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4fb64a52
20:15:57.723 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
20:15:58.668 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
20:15:58.715 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
20:15:58.719 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.719 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [jdk.proxy2.$Proxy84] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.747 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaSharedEM_entityManagerFactory' of type [jdk.proxy2.$Proxy85] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.774 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaMappingContext' of type [org.springframework.data.jpa.repository.config.JpaMetamodelMappingContextFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.774 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaMappingContext' of type [org.springframework.data.jpa.mapping.JpaMetamodelMappingContext] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.929 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'studentRepository' of type [org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.931 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'studentRepository' of type [jdk.proxy2.$Proxy89] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:58.935 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'myJobConfig' of type [com.finan.MyBatchApp.jobconfig.MyJobConfig$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [jobRegistryBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
20:15:58.938 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jobRegistry' of type [org.springframework.batch.core.configuration.support.MapJobRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
20:15:59.162 [main] INFO  c.f.MyBatchApp.MyBatchAppApplication - Started MyBatchAppApplication in 3.573 seconds (process running for 3.966)
20:15:59.217 [main] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=MyJob]] launched with the following parameters: [{}]
20:15:59.246 [main] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [step1]
20:15:59.321 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.417 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.462 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.495 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.521 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.542 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.565 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.588 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.609 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.640 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.664 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.686 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.711 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.739 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.761 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.796 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.828 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.863 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.879 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.896 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.923 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.940 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.963 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:15:59.986 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.007 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.036 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.058 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.077 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.097 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.121 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.145 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.167 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.186 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.202 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.219 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.239 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.256 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.274 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.290 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.307 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.327 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.352 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.372 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.394 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.411 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.427 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.447 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.461 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.476 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.492 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.513 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.530 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.545 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.559 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.575 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.593 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.609 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.624 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.640 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.658 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.672 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.688 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.705 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.721 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.736 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.753 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.768 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.779 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.794 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.808 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.827 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.843 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.857 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.870 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.885 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.897 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.909 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.925 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.942 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.957 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.969 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.982 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:00.998 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.013 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.032 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.049 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.071 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.087 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.102 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.117 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.137 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.160 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.173 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.189 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.209 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.227 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
20:16:01.243 [main] INFO  c.f.MyBatchApp.jobconfig.MyJobConfig - Saving chunk in database
